symbol,timestamp,open,high,low,close,volume,transactions
O:SPXW241106C05800000,1730824500000,29.9,30.2,29.47,29.47,38,12
O:SPXW241106C05800000,1730824800000,29.29,29.29,27.6,27.6,2,2
O:SPXW241106C05800000,1730825100000,28.95,30.2,28.95,29.95,35,8
O:SPXW241106C05800000,1730825400000,29.0,29.8,28.5,29.8,9,8
O:SPXW241106C05800000,1730825700000,29.8,30.3,29.8,29.89,18,12
O:SPXW241106C05800000,1730826000000,29.65,29.85,29.3,29.37,442,51
O:SPXW241106C05800000,1730826300000,30.26,31.2,30.26,31.2,8,5
O:SPXW241106C05800000,1730826600000,31.98,33.17,30.75,33.14,20,10
O:SPXW241106C05800000,1730826900000,32.8,34.1,32.8,33.85,11,10
O:SPXW241106C05800000,1730827200000,32.4,32.6,31.95,32.5,16,9
O:SPXW241106C05800000,1730827500000,31.9,32.0,30.9,31.0,24,13
O:SPXW241106C05800000,1730827800000,32.43,33.3,32.43,32.6,17,6
O:SPXW241106C05800000,1730828100000,32.68,32.68,32.55,32.55,3,2
O:SPXW241106C05800000,1730828400000,32.51,32.6,32.4,32.4,3,3
O:SPXW241106C05800000,1730828700000,32.6,34.0,32.6,34.0,14,9
O:SPXW241106C05800000,1730829000000,33.8,33.8,32.9,33.5,11,6
O:SPXW241106C05800000,1730829300000,33.35,33.35,31.9,32.3,22,11
O:SPXW241106C05800000,1730829600000,32.1,33.4,31.7,33.4,14,10
O:SPXW241106C05800000,1730829900000,33.5,33.8,32.77,32.86,8,6
O:SPXW241106C05800000,1730830200000,32.33,32.33,29.8,29.8,8,5
O:SPXW241106C05800000,1730830500000,31.12,31.12,31.12,31.12,3,1
O:SPXW241106C05800000,1730830800000,30.72,31.0,30.72,31.0,8,7
O:SPXW241106C05800000,1730831100000,30.74,32.0,30.45,30.5,15,7
O:SPXW241106C05800000,1730831400000,30.15,30.46,29.5,29.5,136,107
O:SPXW241106C05800000,1730831700000,29.65,29.65,27.5,28.55,72,28
O:SPXW241106C05800000,1730832000000,28.9,30.02,28.9,29.9,30,14
O:SPXW241106C05800000,1730832300000,29.65,30.0,28.3,28.52,55,20
O:SPXW241106C05800000,1730832600000,28.9,29.7,28.9,29.7,3,3
O:SPXW241106C05800000,1730832900000,29.66,29.66,29.24,29.5,157,7
O:SPXW241106C05800000,1730833200000,29.15,30.32,29.05,29.3,80,37
O:SPXW241106C05800000,1730833500000,29.1,30.6,29.1,30.47,40,17
O:SPXW241106C05800000,1730833800000,30.41,30.41,30.41,30.41,1,1
O:SPXW241106C05800000,1730834100000,29.0,29.5,28.2,29.5,14,7
O:SPXW241106C05800000,1730834400000,29.2,29.3,28.37,29.3,663,11
O:SPXW241106C05800000,1730834700000,29.53,30.78,29.53,30.78,856,16
O:SPXW241106C05800000,1730835000000,29.67,30.18,29.2,29.33,80,19
O:SPXW241106C05800000,1730835300000,30.0,30.1,29.84,29.84,12,3
O:SPXW241106C05800000,1730835600000,29.95,30.51,29.71,29.71,9,7
O:SPXW241106C05800000,1730835900000,29.6,29.6,29.0,29.0,51,16
O:SPXW241106C05800000,1730836200000,28.57,28.57,27.12,27.12,14,10
O:SPXW241106C05800000,1730836500000,27.0,28.56,26.9,28.56,53,14
O:SPXW241106C05800000,1730836800000,28.5,29.1,27.4,27.5,9,8
O:SPXW241106C05800000,1730837100000,28.06,28.81,28.06,28.81,2,2
O:SPXW241106C05800000,1730837400000,29.5,29.6,28.85,28.85,4,4
O:SPXW241106C05800000,1730837700000,29.25,29.7,28.87,29.14,69,27
O:SPXW241106C05800000,1730838000000,28.8,28.8,28.4,28.53,34,17
O:SPXW241106C05800000,1730838300000,28.61,30.0,28.5,30.0,7,7
O:SPXW241106C05800000,1730838600000,30.12,32.3,29.95,31.9,36,15
O:SPXW241106C05800000,1730838900000,31.1,31.5,30.8,30.8,38,20
O:SPXW241106C05800000,1730839200000,30.66,30.66,28.76,28.76,43,10
O:SPXW241106C05800000,1730839500000,28.82,30.3,28.4,29.2,180,25
O:SPXW241106C05800000,1730839800000,29.5,31.6,29.1,30.7,72,18
O:SPXW241106C05800000,1730840100000,31.76,34.85,31.4,34.5,90,32
O:SPXW241106C05800000,1730840400000,35.0,35.0,34.22,34.85,78,33
O:SPXW241106C05800000,1730840700000,34.79,37.05,34.79,36.72,362,31
O:SPXW241106C05800000,1730841000000,36.7,38.57,36.7,38.07,88,24
O:SPXW241106C05800000,1730903400000,110.99,111.06,97.4,104.11,159,39
O:SPXW241106C05800000,1730903700000,103.82,106.74,101.95,104.0,88,21
O:SPXW241106C05800000,1730904000000,105.1,108.04,97.4,97.4,79,27
O:SPXW241106C05800000,1730904300000,97.8,99.82,83.99,84.42,170,86
O:SPXW241106C05800000,1730904600000,82.85,83.5,79.16,79.2,15,8
O:SPXW241106C05800000,1730904900000,80.91,81.18,75.8,77.71,46,19
O:SPXW241106C05800000,1730905200000,83.2,92.0,83.2,84.96,21,11
O:SPXW241106C05800000,1730905500000,83.2,89.68,83.2,89.68,31,7
O:SPXW241106C05800000,1730905800000,93.75,94.78,89.57,94.78,6,5
O:SPXW241106C05800000,1730906100000,95.65,99.35,95.65,97.0,26,12
O:SPXW241106C05800000,1730906400000,100.49,103.73,100.38,102.09,22,14
O:SPXW241106C05800000,1730906700000,104.68,105.1,102.2,105.02,27,7
O:SPXW241106C05800000,1730907000000,105.96,105.96,105.85,105.85,4,4
O:SPXW241106C05800000,1730907300000,95.49,95.49,94.22,94.74,13,7
O:SPXW241106C05800000,1730907600000,98.99,98.99,96.56,96.56,2,2
O:SPXW241106C05800000,1730907900000,92.8,92.8,90.68,92.5,63,8
O:SPXW241106C05800000,1730908200000,84.8,85.39,84.61,84.61,6,3
O:SPXW241106C05800000,1730908500000,86.84,86.84,86.84,86.84,12,4
O:SPXW241106C05800000,1730908800000,89.53,89.53,82.8,85.0,13,6
O:SPXW241106C05800000,1730909100000,85.55,91.17,85.55,91.17,33,5
O:SPXW241106C05800000,1730909700000,97.14,99.6,92.19,92.19,6,6
O:SPXW241106C05800000,1730910000000,90.52,93.63,88.84,93.63,33,8
O:SPXW241106C05800000,1730910300000,97.68,97.68,97.68,97.68,1,1
O:SPXW241106C05800000,1730910600000,102.45,102.45,101.74,101.74,2,2
O:SPXW241106C05800000,1730910900000,102.9,105.43,102.84,105.43,10,4
O:SPXW241106C05800000,1730911200000,106.22,106.22,105.35,105.35,5,5
O:SPXW241106C05800000,1730911500000,103.53,103.83,103.53,103.83,33,3
O:SPXW241106C05800000,1730911800000,104.57,104.57,104.57,104.57,1,1
O:SPXW241106C05800000,1730912100000,105.42,105.42,104.8,104.8,2,2
O:SPXW241106C05800000,1730912400000,101.5,105.3,101.5,105.3,9,3
O:SPXW241106C05800000,1730912700000,105.28,105.28,105.28,105.28,1,1
O:SPXW241106C05800000,1730913000000,103.13,103.13,103.13,103.13,1,1
O:SPXW241106C05800000,1730913300000,106.5,106.5,106.5,106.5,1,1
O:SPXW241106C05800000,1730913900000,104.95,104.95,104.95,104.95,1,1
O:SPXW241106C05800000,1730914200000,104.74,105.5,104.74,105.5,2,2
O:SPXW241106C05800000,1730915400000,111.66,111.66,111.66,111.66,2,1
O:SPXW241106C05800000,1730915700000,110.6,110.6,110.6,110.6,1,1
O:SPXW241106C05800000,1730916300000,112.4,113.74,112.4,113.74,22,2
O:SPXW241106C05800000,1730917200000,118.77,118.77,118.77,118.77,2,1
O:SPXW241106C05800000,1730918100000,119.73,119.73,119.73,119.73,3,3
O:SPXW241106C05800000,1730918400000,119.51,119.51,119.51,119.51,10,5
O:SPXW241106C05800000,1730919300000,120.53,120.53,120.53,120.53,1,1
O:SPXW241106C05800000,1730919900000,118.19,119.79,118.19,119.79,2,2
O:SPXW241106C05800000,1730920500000,121.25,121.49,121.25,121.49,2,2
O:SPXW241106C05800000,1730921100000,121.43,122.6,121.43,122.6,5,3
O:SPXW241106C05800000,1730921400000,126.8,126.8,125.4,125.4,4,2
O:SPXW241106C05800000,1730922900000,120.0,122.03,119.9,122.03,3,3
O:SPXW241106C05800000,1730923500000,126.83,126.83,126.83,126.83,8,3
O:SPXW241106C05800000,1730923800000,128.22,131.2,128.22,131.2,26,4
O:SPXW241106C05800000,1730924100000,134.46,134.46,134.46,134.46,5,2
O:SPXW241106C05800000,1730924400000,132.39,132.39,132.39,132.39,1,1
O:SPXW241106C05800000,1730924700000,129.66,129.66,127.7,127.7,4,2
O:SPXW241106C05800000,1730925000000,130.7,131.76,130.7,131.76,2,2
O:SPXW241106C05800000,1730925300000,126.8,126.8,126.8,126.8,1,1
O:SPXW241106C05800000,1730925900000,132.68,132.68,132.68,132.68,1,1
O:SPXW241106C05800000,1730926200000,134.86,134.86,126.1,128.44,15,6
O:SPXW241106C05800000,1730926500000,129.45,129.45,127.27,127.27,4,4
O:SPXW241101C05800000,1730122500000,69.47,69.47,69.47,69.47,5,1
O:SPXW241101C05800000,1730123100000,66.63,66.63,65.8,65.8,3,2
O:SPXW241101C05800000,1730123400000,65.63,66.42,65.63,66.42,11,2
O:SPXW241101C05800000,1730124000000,65.84,65.89,65.42,65.42,12,4
O:SPXW241101C05800000,1730124300000,65.28,68.82,65.28,68.72,22,15
O:SPXW241101C05800000,1730124600000,68.08,68.62,67.92,68.62,13,4
O:SPXW241101C05800000,1730124900000,68.44,68.44,68.17,68.34,10,3
O:SPXW241101C05800000,1730125500000,69.63,69.63,69.63,69.63,1,1
O:SPXW241101C05800000,1730125800000,67.8,67.8,67.8,67.8,4,1
O:SPXW241101C05800000,1730126100000,69.05,69.05,69.05,69.05,1,1
O:SPXW241101C05800000,1730126700000,71.4,71.4,71.4,71.4,1,1
O:SPXW241101C05800000,1730127000000,70.39,70.39,70.39,70.39,5,1
O:SPXW241101C05800000,1730127600000,65.83,65.9,65.83,65.9,6,3
O:SPXW241101C05800000,1730129100000,65.12,65.12,65.12,65.12,2,2
O:SPXW241101C05800000,1730129400000,65.66,65.66,65.52,65.52,3,2
O:SPXW241101C05800000,1730130300000,62.89,62.89,62.89,62.89,1,1
O:SPXW241101C05800000,1730130600000,63.0,63.0,63.0,63.0,1,1
O:SPXW241101C05800000,1730130900000,62.3,62.3,62.3,62.3,1,1
O:SPXW241101C05800000,1730131800000,63.19,63.19,63.19,63.19,1,1
O:SPXW241101C05800000,1730132700000,64.48,64.48,64.48,64.48,1,1
O:SPXW241101C05800000,1730133000000,63.95,63.95,63.95,63.95,5,1
O:SPXW241101C05800000,1730133300000,61.72,61.72,61.72,61.72,1,1
O:SPXW241101C05800000,1730133900000,63.6,63.6,63.6,63.6,3,1
O:SPXW241101C05800000,1730136000000,65.1,65.1,65.1,65.1,4,1
O:SPXW241101C05800000,1730137500000,62.7,64.8,62.7,64.8,4,2
O:SPXW241101C05800000,1730139900000,64.6,64.6,64.6,64.6,10,1
O:SPXW241101C05800000,1730140200000,63.6,63.7,63.6,63.68,50,5
O:SPXW241101C05800000,1730140500000,62.17,62.17,62.17,62.17,3,3
O:SPXW241101C05800000,1730140800000,63.76,63.76,63.76,63.76,1,1
